year,domain,region,psu,strata,weight,hhsize,income,povline
2023,D14,R2,D14_P1,R2,119.09,3,28904.6,8007.27
2023,D14,R2,D14_P1,R2,82.64,3,15254.76,8007.27
2023,D14,R2,D14_P1,R2,114.11,3,18135.3,8007.27
2023,D14,R2,D14_P1,R2,89.48,3,48372.8,8007.27
2023,D14,R2,D14_P1,R2,107.46,5,29605.62,8007.27
2023,D14,R2,D14_P1,R2,107.41,2,21545.87,8007.27
2023,D14,R2,D14_P2,R2,90.67,4,11664.84,8007.27
2023,D14,R2,D14_P2,R2,99.15,3,20612.0,8007.27
2023,D14,R2,D14_P2,R2,117.9,5,18299.23,8007.27
2023,D14,R2,D14_P2,R2,104.64,4,13130.15,8007.27
2023,D14,R2,D14_P2,R2,103.64,3,5808.68,8007.27
2023,D14,R2,D14_P2,R2,113.19,1,18756.62,8007.27
2023,D14,R2,D14_P2,R2,115.88,3,28457.34,8007.27
2023,D14,R2,D14_P2,R2,90.14,2,33648.07,8007.27
2023,D14,R2,D14_P3,R2,102.08,4,15074.88,8007.27
2023,D14,R2,D14_P3,R2,87.71,3,17263.93,8007.27
2023,D14,R2,D14_P3,R2,82.26,2,15519.95,8007.27
2023,D14,R2,D14_P3,R2,117.23,3,36651.12,8007.27
2023,D14,R2,D14_P3,R2,105.07,1,12317.88,8007.27
2023,D14,R2,D14_P3,R2,109.96,2,9722.38,8007.27
2023,D14,R2,D14_P3,R2,106.07,2,6854.65,8007.27
2023,D14,R2,D14_P3,R2,92.77,2,10568.34,8007.27
2023,D14,R2,D14_P4,R2,97.22,3,19581.93,8007.27
2023,D14,R2,D14_P4,R2,102.59,2,24873.24,8007.27
2023,D14,R2,D14_P4,R2,89.04,2,11778.54,8007.27
2023,D14,R2,D14_P4,R2,115.62,6,13567.89,8007.27
2023,D14,R2,D14_P4,R2,88.21,1,9651.45,8007.27
2023,D14,R2,D14_P4,R2,99.33,2,7942.1,8007.27
2023,D14,R2,D14_P4,R2,82.97,2,5807.52,8007.27
2023,D14,R2,D14_P4,R2,84.42,5,10115.77,8007.27
2023,D14,R2,D14_P5,R2,82.54,1,21590.87,8007.27
2023,D14,R2,D14_P5,R2,112.9,2,28548.54,8007.27
2023,D14,R2,D14_P5,R2,113.42,3,13164.58,8007.27
2023,D14,R2,D14_P5,R2,98.46,4,17551.83,8007.27
2023,D14,R2,D14_P5,R2,97.83,4,14664.31,8007.27
2023,D14,R2,D14_P5,R2,88.81,4,8495.02,8007.27
2023,D14,R2,D14_P5,R2,103.42,2,22899.0,8007.27
2023,D14,R2,D14_P5,R2,119.53,2,20557.56,8007.27
2023,D14,R2,D14_P6,R2,92.73,2,8608.63,8007.27
2023,D14,R2,D14_P6,R2,81.47,2,22398.73,8007.27
2023,D14,R2,D14_P6,R2,108.4,1,12324.67,8007.27
2023,D14,R2,D14_P6,R2,83.47,3,14983.6,8007.27
2023,D14,R2,D14_P6,R2,88.95,1,16898.44,8007.27
2023,D14,R2,D14_P6,R2,112.3,3,14864.75,8007.27
2023,D14,R2,D14_P6,R2,87.19,3,28323.42,8007.27
2023,D14,R2,D14_P6,R2,94.41,4,22103.44,8007.27
2022,D15,R2,D15_P1,R2,103.77,3,15476.14,7860.87
2022,D15,R2,D15_P1,R2,117.67,4,7455.38,7860.87
2022,D15,R2,D15_P1,R2,105.74,1,6843.65,7860.87
2022,D15,R2,D15_P1,R2,110.6,2,6631.38,7860.87
2022,D15,R2,D15_P1,R2,90.93,3,16142.74,7860.87
2022,D15,R2,D15_P1,R2,118.2,2,5357.06,7860.87
2022,D15,R2,D15_P1,R2,84.09,1,10958.95,7860.87
2022,D15,R2,D15_P1,R2,116.68,3,18831.44,7860.87
2022,D15,R2,D15_P2,R2,108.04,2,12984.73,7860.87
2022,D15,R2,D15_P2,R2,100.21,2,7847.06,7860.87
2022,D15,R2,D15_P2,R2,104.97,5,48471.38,7860.87
2022,D15,R2,D15_P2,R2,110.42,2,17051.41,7860.87
2022,D15,R2,D15_P2,R2,113.12,4,10412.57,7860.87
2022,D15,R2,D15_P2,R2,113.56,1,26488.16,7860.87
2022,D15,R2,D15_P2,R2,89.29,2,11167.17,7860.87
2022,D15,R2,D15_P2,R2,101.05,2,25792.45,7860.87
2022,D15,R2,D15_P3,R2,91.72,1,17697.05,7860.87
2022,D15,R2,D15_P3,R2,109.1,4,15436.63,7860.87
2022,D15,R2,D15_P3,R2,88.45,4,28480.21,7860.87
2022,D15,R2,D15_P3,R2,104.74,4,14268.55,7860.87
2022,D15,R2,D15_P3,R2,118.02,3,22618.13,7860.87
2022,D15,R2,D15_P3,R2,103.82,3,27464.7,7860.87
2022,D15,R2,D15_P3,R2,91.04,5,22320.31,7860.87
2022,D15,R2,D15_P3,R2,98.73,2,13950.81,7860.87
2022,D15,R2,D15_P4,R2,101.73,3,19106.48,7860.87
2022,D15,R2,D15_P4,R2,115.28,1,11784.82,7860.87
2022,D15,R2,D15_P4,R2,95.2,2,7768.26,7860.87
2022,D15,R2,D15_P4,R2,102.98,3,4579.14,7860.87
2022,D15,R2,D15_P4,R2,84.1,1,22311.75,7860.87
2022,D15,R2,D15_P4,R2,103.62,2,6366.71,7860.87
2022,D15,R2,D15_P4,R2,105.54,1,13298.67,7860.87
2022,D15,R2,D15_P4,R2,104.76,1,25185.11,7860.87
2022,D15,R2,D15_P5,R2,89.49,2,17977.66,7860.87
2022,D15,R2,D15_P5,R2,104.08,4,16607.35,7860.87
2022,D15,R2,D15_P5,R2,88.93,3,11291.99,7860.87
2022,D15,R2,D15_P5,R2,93.39,2,16434.1,7860.87
2022,D15,R2,D15_P5,R2,119.67,3,11248.53,7860.87
2022,D15,R2,D15_P5,R2,112.97,5,17101.95,7860.87
2022,D15,R2,D15_P5,R2,81.16,3,17073.16,7860.87
2022,D15,R2,D15_P5,R2,107.76,4,11838.42,7860.87
2022,D15,R2,D15_P6,R2,102.21,4,12647.08,7860.87
2022,D15,R2,D15_P6,R2,97.75,2,13226.11,7860.87
2022,D15,R2,D15_P6,R2,102.5,5,11984.81,7860.87
2022,D15,R2,D15_P6,R2,85.41,4,8678.67,7860.87
2022,D15,R2,D15_P6,R2,100.34,3,11538.44,7860.87
2022,D15,R2,D15_P6,R2,99.93,2,19208.24,7860.87
2022,D15,R2,D15_P6,R2,102.88,4,12344.12,7860.87
2022,D15,R2,D15_P6,R2,116.36,2,13796.28,7860.87
2023,D15,R2,D15_P1,R2,106.57,6,9033.1,8007.27
2023,D15,R2,D15_P1,R2,83.29,4,24528.3,8007.27
2023,D15,R2,D15_P1,R2,111.08,3,16548.5,8007.27
2023,D15,R2,D15_P1,R2,104.1,4,13442.08,8007.27
2023,D15,R2,D15_P1,R2,89.44,4,18522.48,8007.27
2023,D15,R2,D15_P1,R2,80.97,2,10505.1,8007.27
2023,D15,R2,D15_P1,R2,109.96,2,12007.83,8007.27
2023,D15,R2,D15_P1,R2,118.14,5,19929.83,8007.27
2023,D15,R2,D15_P2,R2,104.75,2,17784.14,8007.27
2023,D15,R2,D15_P2,R2,118.94,2,7627.16,8007.27
2023,D15,R2,D15_P2,R2,107.67,2,12977.92,8007.27
2023,D15,R2,D15_P2,R2,87.74,3,15524.7,8007.27
2023,D15,R2,D15_P2,R2,105.68,3,9069.45,8007.27
2023,D15,R2,D15_P2,R2,97.96,3,16396.68,8007.27
2023,D15,R2,D15_P2,R2,112.47,2,7643.4,8007.27
2023,D15,R2,D15_P2,R2,92.86,2,16693.94,8007.27
2023,D15,R2,D15_P3,R2,80.45,1,23987.76,8007.27
2023,D15,R2,D15_P3,R2,104.64,2,21087.13,8007.27
2023,D15,R2,D15_P3,R2,119.11,4,13717.6,8007.27
2023,D15,R2,D15_P3,R2,89.31,1,30775.47,8007.27
2023,D15,R2,D15_P3,R2,117.37,3,25315.25,8007.27
2023,D15,R2,D15_P3,R2,84.41,1,12433.71,8007.27
2023,D15,R2,D15_P3,R2,107.58,1,27357.67,8007.27
2023,D15,R2,D15_P3,R2,85.15,3,10371.35,8007.27
2023,D15,R2,D15_P4,R2,104.35,1,22492.92,8007.27
2023,D15,R2,D15_P4,R2,114.51,3,16356.67,8007.27
2023,D15,R2,D15_P4,R2,106.69,2,15886.66,8007.27
2023,D15,R2,D15_P4,R2,93.84,4,17233.7,8007.27
2023,D15,R2,D15_P4,R2,99.17,4,14352.16,8007.27
2023,D15,R2,D15_P4,R2,83.0,5,10069.68,8007.27
2023,D15,R2,D15_P4,R2,110.29,4,14613.75,8007.27
2023,D15,R2,D15_P4,R2,96.9,2,8551.0,8007.27
2023,D15,R2,D15_P5,R2,102.82,2,12421.79,8007.27
2023,D15,R2,D15_P5,R2,88.22,2,5645.27,8007.27
2023,D15,R2,D15_P5,R2,88.12,2,13332.06,8007.27
2023,D15,R2,D15_P5,R2,116.34,2,9497.36,8007.27
2023,D15,R2,D15_P5,R2,114.48,3,22692.55,8007.27
2023,D15,R2,D15_P5,R2,88.31,2,12576.72,8007.27
2023,D15,R2,D15_P5,R2,92.03,2,20293.69,8007.27
2023,D15,R2,D15_P5,R2,105.98,3,22709.99,8007.27
2023,D15,R2,D15_P6,R2,98.58,2,6023.9,8007.27
2023,D15,R2,D15_P6,R2,100.75,3,18905.42,8007.27
2023,D15,R2,D15_P6,R2,118.84,1,11772.31,8007.27
2023,D15,R2,D15_P6,R2,111.21,2,22285.59,8007.27
2023,D15,R2,D15_P6,R2,89.97,2,8975.2,8007.27
2023,D15,R2,D15_P6,R2,117.51,2,7636.92,8007.27
2023,D15,R2,D15_P6,R2,94.34,4,12169.13,8007.27
2023,D15,R2,D15_P6,R2,80.39,5,21137.2,8007.27
2022,D16,R2,D16_P1,R2,95.76,4,20039.82,7860.87
2022,D16,R2,D16_P1,R2,115.22,4,5909.91,7860.87
2022,D16,R2,D16_P1,R2,96.84,1,18011.64,7860.87
2022,D16,R2,D16_P1,R2,115.21,4,8201.61,7860.87
2022,D16,R2,D16_P1,R2,99.05,3,6470.72,7860.87
2022,D16,R2,D16_P1,R2,100.53,2,8862.08,7860.87
2022,D16,R2,D16_P1,R2,104.66,4,6677.19,7860.87
2022,D16,R2,D16_P1,R2,115.16,2,7590.42,7860.87
2022,D16,R2,D16_P2,R2,94.37,3,8930.09,7860.87
2022,D16,R2,D16_P2,R2,109.26,2,7223.16,7860.87
2022,D16,R2,D16_P2,R2,112.13,5,7727.02,7860.87
2022,D16,R2,D16_P2,R2,104.69,1,5425.78,7860.87
2022,D16,R2,D16_P2,R2,84.48,2,7102.9,7860.87
2022,D16,R2,D16_P2,R2,103.28,3,11683.56,7860.87
2022,D16,R2,D16_P2,R2,97.18,2,5344.47,7860.87
2022,D16,R2,D16_P2,R2,105.62,3,7293.47,7860.87
2022,D16,R2,D16_P3,R2,92.88,4,10472.15,7860.87
2022,D16,R2,D16_P3,R2,104.08,2,3554.2,7860.87
2022,D16,R2,D16_P3,R2,101.3,4,6229.97,7860.87
2022,D16,R2,D16_P3,R2,89.73,1,7346.15,7860.87
2022,D16,R2,D16_P3,R2,101.83,4,7812.27,7860.87
2022,D16,R2,D16_P3,R2,104.28,2,16589.02,7860.87
2022,D16,R2,D16_P3,R2,88.92,2,6102.54,7860.87
2022,D16,R2,D16_P3,R2,81.74,1,10833.83,7860.87
2022,D16,R2,D16_P4,R2,92.95,4,8170.26,7860.87
2022,D16,R2,D16_P4,R2,96.65,4,16128.95,7860.87
2022,D16,R2,D16_P4,R2,86.14,1,17008.41,7860.87
2022,D16,R2,D16_P4,R2,111.07,1,5653.09,7860.87
2022,D16,R2,D16_P4,R2,112.34,2,6556.25,7860.87
2022,D16,R2,D16_P4,R2,112.87,1,11585.16,7860.87
2022,D16,R2,D16_P4,R2,89.63,1,4405.44,7860.87
2022,D16,R2,D16_P4,R2,88.62,3,6794.31,7860.87
2022,D16,R2,D16_P5,R2,105.41,3,5094.38,7860.87
2022,D16,R2,D16_P5,R2,115.07,5,3926.69,7860.87
2022,D16,R2,D16_P5,R2,98.82,3,10550.31,7860.87
2022,D16,R2,D16_P5,R2,114.78,2,6196.52,7860.87
2022,D16,R2,D16_P5,R2,81.92,1,4795.57,7860.87
2022,D16,R2,D16_P5,R2,108.41,5,7407.36,7860.87
2022,D16,R2,D16_P5,R2,103.41,2,8918.25,7860.87
2022,D16,R2,D16_P5,R2,109.22,1,4590.96,7860.87
2022,D16,R2,D16_P6,R2,89.85,2,9386.58,7860.87
2022,D16,R2,D16_P6,R2,106.94,3,5696.48,7860.87
2022,D16,R2,D16_P6,R2,109.54,2,6658.1,7860.87
2022,D16,R2,D16_P6,R2,95.35,2,4807.55,7860.87
2022,D16,R2,D16_P6,R2,107.95,3,8528.99,7860.87
2022,D16,R2,D16_P6,R2,110.29,2,5079.32,7860.87
2022,D16,R2,D16_P6,R2,103.74,4,5192.59,7860.87
2022,D16,R2,D16_P6,R2,84.18,3,17919.61,7860.87
2023,D16,R2,D16_P1,R2,117.5,2,5219.36,8007.27
2023,D16,R2,D16_P1,R2,111.62,3,8915.8,8007.27
2023,D16,R2,D16_P1,R2,96.11,3,9113.41,8007.27
2023,D16,R2,D16_P1,R2,84.94,3,6428.34,8007.27
2023,D16,R2,D16_P1,R2,107.6,1,12364.36,8007.27
2023,D16,R2,D16_P1,R2,100.51,4,21756.39,8007.27
2023,D16,R2,D16_P1,R2,96.89,2,9602.74,8007.27
2023,D16,R2,D16_P1,R2,107.83,3,4084.69,8007.27
2023,D16,R2,D16_P2,R2,82.15,3,13532.61,8007.27
2023,D16,R2,D16_P2,R2,114.82,4,10989.34,8007.27
2023,D16,R2,D16_P2,R2,88.6,2,6147.67,8007.27
2023,D16,R2,D16_P2,R2,105.29,1,23241.66,8007.27
2023,D16,R2,D16_P2,R2,86.87,6,5221.65,8007.27
2023,D16,R2,D16_P2,R2,95.46,3,5732.78,8007.27
2023,D16,R2,D16_P2,R2,106.09,3,5303.17,8007.27
2023,D16,R2,D16_P2,R2,89.94,2,12076.87,8007.27
2023,D16,R2,D16_P3,R2,112.55,2,12586.96,8007.27
2023,D16,R2,D16_P3,R2,96.05,2,8189.29,8007.27
2023,D16,R2,D16_P3,R2,88.99,4,3925.59,8007.27
2023,D16,R2,D16_P3,R2,111.01,3,9147.1,8007.27
2023,D16,R2,D16_P3,R2,97.14,2,7839.19,8007.27
2023,D16,R2,D16_P3,R2,90.51,3,12781.55,8007.27
2023,D16,R2,D16_P3,R2,112.8,2,6233.47,8007.27
2023,D16,R2,D16_P3,R2,107.14,3,7183.07,8007.27
2023,D16,R2,D16_P4,R2,101.66,1,12966.45,8007.27
2023,D16,R2,D16_P4,R2,95.55,3,13887.64,8007.27
2023,D16,R2,D16_P4,R2,88.43,2,4580.49,8007.27
2023,D16,R2,D16_P4,R2,89.58,2,6085.76,8007.27
2023,D16,R2,D16_P4,R2,80.3,2,9081.43,8007.27
2023,D16,R2,D16_P4,R2,89.69,3,6605.08,8007.27
2023,D16,R2,D16_P4,R2,116.78,1,7735.29,8007.27
2023,D16,R2,D16_P4,R2,102.44,3,5211.43,8007.27
2023,D16,R2,D16_P5,R2,104.79,2,8066.12,8007.27
2023,D16,R2,D16_P5,R2,86.63,3,8392.48,8007.27
2023,D16,R2,D16_P5,R2,114.82,3,5959.47,8007.27
2023,D16,R2,D16_P5,R2,113.27,5,8132.82,8007.27
2023,D16,R2,D16_P5,R2,116.84,7,5692.55,8007.27
2023,D16,R2,D16_P5,R2,116.07,1,4220.14,8007.27
2023,D16,R2,D16_P5,R2,105.54,2,10303.48,8007.27
2023,D16,R2,D16_P5,R2,91.61,3,8804.77,8007.27
2023,D16,R2,D16_P6,R2,99.45,1,4047.28,8007.27
2023,D16,R2,D16_P6,R2,89.38,1,13504.3,8007.27
2023,D16,R2,D16_P6,R2,98.96,3,9311.79,8007.27
2023,D16,R2,D16_P6,R2,97.04,2,4672.81,8007.27
2023,D16,R2,D16_P6,R2,116.11,5,7555.82,8007.27
2023,D16,R2,D16_P6,R2,87.52,2,12008.26,8007.27
2023,D16,R2,D16_P6,R2,84.87,2,9249.79,8007.27
2023,D16,R2,D16_P6,R2,116.35,1,9739.33,8007.27
2022,D17,R3,D17_P1,R3,101.99,2,16422.21,7860.87
2022,D17,R3,D17_P1,R3,118.21,5,8097.86,7860.87
2022,D17,R3,D17_P1,R3,115.1,3,20770.75,7860.87
2022,D17,R3,D17_P1,R3,92.24,8,10538.83,7860.87
2022,D17,R3,D17_P1,R3,91.66,2,12386.17,7860.87
2022,D17,R3,D17_P1,R3,108.78,3,6124.94,7860.87
2022,D17,R3,D17_P1,R3,96.21,4,8580.24,7860.87
2022,D17,R3,D17_P1,R3,94.1,3,10851.75,7860.87
2022,D17,R3,D17_P2,R3,107.16,5,21696.04,7860.87
2022,D17,R3,D17_P2,R3,89.0,2,20737.48,7860.87
2022,D17,R3,D17_P2,R3,87.1,2,10518.81,7860.87
2022,D17,R3,D17_P2,R3,85.96,3,11311.54,7860.87
2022,D17,R3,D17_P2,R3,113.08,2,22856.23,7860.87
2022,D17,R3,D17_P2,R3,105.04,2,14075.73,7860.87
2022,D17,R3,D17_P2,R3,98.52,2,32742.47,7860.87
2022,D17,R3,D17_P2,R3,87.5,2,30112.25,7860.87
2022,D17,R3,D17_P3,R3,98.25,5,14421.83,7860.87
2022,D17,R3,D17_P3,R3,81.63,1,13373.11,7860.87
2022,D17,R3,D17_P3,R3,85.99,2,11257.41,7860.87
2022,D17,R3,D17_P3,R3,85.06,3,7597.81,7860.87
2022,D17,R3,D17_P3,R3,91.79,2,20948.13,7860.87
2022,D17,R3,D17_P3,R3,97.85,2,16624.94,7860.87
2022,D17,R3,D17_P3,R3,104.06,2,26648.75,7860.87
2022,D17,R3,D17_P3,R3,84.17,2,14584.83,7860.87
2022,D17,R3,D17_P4,R3,115.26,4,5688.69,7860.87
2022,D17,R3,D17_P4,R3,115.09,3,12708.31,7860.87
2022,D17,R3,D17_P4,R3,95.21,1,4547.0,7860.87
2022,D17,R3,D17_P4,R3,107.97,3,8752.21,7860.87
2022,D17,R3,D17_P4,R3,115.84,4,9899.51,7860.87
2022,D17,R3,D17_P4,R3,93.27,2,8528.65,7860.87
2022,D17,R3,D17_P4,R3,114.4,4,5924.48,7860.87
2022,D17,R3,D17_P4,R3,105.99,2,3749.17,7860.87
2022,D17,R3,D17_P5,R3,88.39,1,15931.1,7860.87
2022,D17,R3,D17_P5,R3,102.36,2,9098.3,7860.87
2022,D17,R3,D17_P5,R3,105.84,2,7749.46,7860.87
2022,D17,R3,D17_P5,R3,104.81,2,18764.83,7860.87
2022,D17,R3,D17_P5,R3,112.36,1,8947.15,7860.87
2022,D17,R3,D17_P5,R3,91.71,2,5651.78,7860.87
2022,D17,R3,D17_P5,R3,88.84,1,16926.11,7860.87
2022,D17,R3,D17_P5,R3,89.19,3,9102.79,7860.87
2022,D17,R3,D17_P6,R3,116.36,2,10920.73,7860.87
2022,D17,R3,D17_P6,R3,81.98,3,32055.96,7860.87
2022,D17,R3,D17_P6,R3,118.21,3,15832.2,7860.87
2022,D17,R3,D17_P6,R3,109.46,2,7694.37,7860.87
2022,D17,R3,D17_P6,R3,83.77,2,6654.69,7860.87
2022,D17,R3,D17_P6,R3,83.48,2,9910.82,7860.87
2022,D17,R3,D17_P6,R3,100.57,3,8297.76,7860.87
2022,D17,R3,D17_P6,R3,102.61,2,9508.03,7860.87
2023,D17,R3,D17_P1,R3,83.56,2,6779.59,8007.27
2023,D17,R3,D17_P1,R3,91.49,1,5887.63,8007.27
2023,D17,R3,D17_P1,R3,81.44,4,20966.99,8007.27
2023,D17,R3,D17_P1,R3,82.06,4,9767.96,8007.27
2023,D17,R3,D17_P1,R3,89.09,2,2965.7,8007.27
2023,D17,R3,D17_P1,R3,81.99,2,10971.34,8007.27
2023,D17,R3,D17_P1,R3,103.76,2,20671.58,8007.27
2023,D17,R3,D17_P1,R3,113.55,3,28816.64,8007.27
2023,D17,R3,D17_P2,R3,102.17,3,19968.85,8007.27
2023,D17,R3,D17_P2,R3,104.12,2,25393.85,8007.27
2023,D17,R3,D17_P2,R3,85.73,2,20935.14,8007.27
2023,D17,R3,D17_P2,R3,108.25,3,19764.81,8007.27
2023,D17,R3,D17_P2,R3,86.7,1,12075.83,8007.27
2023,D17,R3,D17_P2,R3,116.45,3,19979.7,8007.27
2023,D17,R3,D17_P2,R3,87.15,1,18938.8,8007.27
2023,D17,R3,D17_P2,R3,104.61,4,10176.23,8007.27
2023,D17,R3,D17_P3,R3,115.6,5,8265.52,8007.27
2023,D17,R3,D17_P3,R3,93.11,3,7205.0,8007.27
2023,D17,R3,D17_P3,R3,109.63,5,12118.79,8007.27
2023,D17,R3,D17_P3,R3,110.39,3,14923.31,8007.27
2023,D17,R3,D17_P3,R3,118.45,3,15586.13,8007.27
2023,D17,R3,D17_P3,R3,107.48,4,9829.16,8007.27
2023,D17,R3,D17_P3,R3,91.93,4,32505.73,8007.27
2023,D17,R3,D17_P3,R3,80.63,4,17328.07,8007.27
2023,D17,R3,D17_P4,R3,102.57,2,9758.31,8007.27
2023,D17,R3,D17_P4,R3,114.55,3,9694.78,8007.27
2023,D17,R3,D17_P4,R3,106.7,5,11537.33,8007.27
2023,D17,R3,D17_P4,R3,96.37,2,5946.76,8007.27
2023,D17,R3,D17_P4,R3,89.85,2,4987.66,8007.27
2023,D17,R3,D17_P4,R3,104.49,3,7918.18,8007.27
2023,D17,R3,D17_P4,R3,102.37,2,12294.58,8007.27
2023,D17,R3,D17_P4,R3,116.33,2,6494.49,8007.27
2023,D17,R3,D17_P5,R3,103.2,3,16627.97,8007.27
2023,D17,R3,D17_P5,R3,113.14,2,7074.2,8007.27
2023,D17,R3,D17_P5,R3,82.12,1,8740.35,8007.27
2023,D17,R3,D17_P5,R3,90.5,3,15748.32,8007.27
2023,D17,R3,D17_P5,R3,115.66,1,11444.29,8007.27
2023,D17,R3,D17_P5,R3,108.04,3,11545.52,8007.27
2023,D17,R3,D17_P5,R3,118.3,3,14580.07,8007.27
2023,D17,R3,D17_P5,R3,105.9,3,7949.92,8007.27
2023,D17,R3,D17_P6,R3,92.11,5,11616.94,8007.27
2023,D17,R3,D17_P6,R3,84.04,3,9046.63,8007.27
2023,D17,R3,D17_P6,R3,113.7,2,13278.27,8007.27
2023,D17,R3,D17_P6,R3,87.3,2,6034.58,8007.27
2023,D17,R3,D17_P6,R3,96.43,2,5441.01,8007.27
2023,D17,R3,D17_P6,R3,114.81,4,21357.66,8007.27
2023,D17,R3,D17_P6,R3,94.36,3,26821.81,8007.27
2023,D17,R3,D17_P6,R3,92.5,1,7184.35,8007.27
2022,D18,R3,D18_P1,R3,106.67,5,2713.59,7860.87
2022,D18,R3,D18_P1,R3,111.55,3,5348.32,7860.87
2022,D18,R3,D18_P1,R3,111.74,2,3933.06,7860.87
2022,D18,R3,D18_P1,R3,81.45,1,4332.07,7860.87
2022,D18,R3,D18_P1,R3,86.42,1,6299.57,7860.87
2022,D18,R3,D18_P1,R3,91.72,2,5940.9,7860.87
2022,D18,R3,D18_P1,R3,104.53,1,4317.36,7860.87
2022,D18,R3,D18_P1,R3,105.1,6,7050.87,7860.87
2022,D18,R3,D18_P2,R3,92.11,1,8279.08,7860.87
2022,D18,R3,D18_P2,R3,104.12,3,6631.65,7860.87
2022,D18,R3,D18_P2,R3,90.49,1,13073.16,7860.87
2022,D18,R3,D18_P2,R3,85.2,2,12916.82,7860.87
2022,D18,R3,D18_P2,R3,80.85,2,4637.15,7860.87
2022,D18,R3,D18_P2,R3,81.43,3,10025.28,7860.87
2022,D18,R3,D18_P2,R3,98.42,4,11124.53,7860.87
2022,D18,R3,D18_P2,R3,97.71,2,4137.62,7860.87
2022,D18,R3,D18_P3,R3,111.83,1,8148.46,7860.87
2022,D18,R3,D18_P3,R3,83.12,3,2579.99,7860.87
2022,D18,R3,D18_P3,R3,104.49,6,4314.63,7860.87
2022,D18,R3,D18_P3,R3,94.16,7,6920.33,7860.87
2022,D18,R3,D18_P3,R3,102.2,3,6207.17,7860.87
2022,D18,R3,D18_P3,R3,107.88,2,6923.69,7860.87
2022,D18,R3,D18_P3,R3,107.84,6,4310.51,7860.87
2022,D18,R3,D18_P3,R3,86.39,3,2211.47,7860.87
2022,D18,R3,D18_P4,R3,92.95,4,3735.39,7860.87
2022,D18,R3,D18_P4,R3,82.14,1,3285.23,7860.87
2022,D18,R3,D18_P4,R3,87.22,4,5482.12,7860.87
2022,D18,R3,D18_P4,R3,98.75,1,8150.96,7860.87
2022,D18,R3,D18_P4,R3,81.98,2,4357.91,7860.87
2022,D18,R3,D18_P4,R3,102.14,2,4991.0,7860.87
2022,D18,R3,D18_P4,R3,95.39,4,4854.18,7860.87
2022,D18,R3,D18_P4,R3,113.58,2,3321.36,7860.87
2022,D18,R3,D18_P5,R3,100.11,1,4973.14,7860.87
2022,D18,R3,D18_P5,R3,104.58,6,4713.18,7860.87
2022,D18,R3,D18_P5,R3,93.23,5,4144.73,7860.87
2022,D18,R3,D18_P5,R3,113.02,3,7344.17,7860.87
2022,D18,R3,D18_P5,R3,101.32,5,5323.41,7860.87
2022,D18,R3,D18_P5,R3,98.24,2,10468.49,7860.87
2022,D18,R3,D18_P5,R3,107.46,1,8775.53,7860.87
2022,D18,R3,D18_P5,R3,97.48,1,3665.13,7860.87
2022,D18,R3,D18_P6,R3,85.8,3,7169.82,7860.87
2022,D18,R3,D18_P6,R3,96.18,2,4777.09,7860.87
2022,D18,R3,D18_P6,R3,115.51,2,3741.63,7860.87
2022,D18,R3,D18_P6,R3,114.67,3,6909.87,7860.87
2022,D18,R3,D18_P6,R3,100.8,5,2324.85,7860.87
2022,D18,R3,D18_P6,R3,86.01,2,6315.8,7860.87
2022,D18,R3,D18_P6,R3,104.83,3,12015.01,7860.87
2022,D18,R3,D18_P6,R3,113.01,4,7659.49,7860.87
2023,D18,R3,D18_P1,R3,91.37,3,3909.78,8007.27
2023,D18,R3,D18_P1,R3,107.93,3,8403.04,8007.27
2023,D18,R3,D18_P1,R3,80.82,2,3771.81,8007.27
2023,D18,R3,D18_P1,R3,88.95,2,2566.38,8007.27
2023,D18,R3,D18_P1,R3,113.16,2,4961.77,8007.27
2023,D18,R3,D18_P1,R3,100.55,2,6282.57,8007.27
2023,D18,R3,D18_P1,R3,80.65,2,3875.53,8007.27
2023,D18,R3,D18_P1,R3,114.26,3,13834.89,8007.27
2023,D18,R3,D18_P2,R3,86.09,2,3658.86,8007.27
2023,D18,R3,D18_P2,R3,99.25,6,8494.53,8007.27
2023,D18,R3,D18_P2,R3,91.88,3,5743.32,8007.27
2023,D18,R3,D18_P2,R3,102.83,2,6715.5,8007.27
2023,D18,R3,D18_P2,R3,89.03,4,2914.16,8007.27
2023,D18,R3,D18_P2,R3,89.03,2,7823.55,8007.27
2023,D18,R3,D18_P2,R3,110.03,4,5388.01,8007.27
2023,D18,R3,D18_P2,R3,93.91,2,6599.03,8007.27
2023,D18,R3,D18_P3,R3,95.17,4,11210.04,8007.27
2023,D18,R3,D18_P3,R3,110.01,4,3988.6,8007.27
2023,D18,R3,D18_P3,R3,118.86,5,5896.71,8007.27
2023,D18,R3,D18_P3,R3,107.56,2,2465.62,8007.27
2023,D18,R3,D18_P3,R3,94.96,3,11136.4,8007.27
2023,D18,R3,D18_P3,R3,106.43,2,8861.12,8007.27
2023,D18,R3,D18_P3,R3,94.46,3,5551.33,8007.27
2023,D18,R3,D18_P3,R3,109.87,3,5750.56,8007.27
2023,D18,R3,D18_P4,R3,119.65,3,7898.21,8007.27
2023,D18,R3,D18_P4,R3,113.78,1,9331.48,8007.27
2023,D18,R3,D18_P4,R3,112.46,2,2897.37,8007.27
2023,D18,R3,D18_P4,R3,94.66,3,9042.49,8007.27
2023,D18,R3,D18_P4,R3,109.61,4,6736.38,8007.27
